year,ring,couple_id,nest_id,population,observer,sex,morph,age,color_score,color_score_trans,color_score_trans_ord,color_score_median,color_score_median_trans,color_score_median_trans_ord,laying_date,brood_size,winter_snow_depth_mean,winter_snow_days_n,winter_temp_air_mean,winter_temp_air_CV,breed_snow_depth_mean,breed_snow_days_n,breed_temp_air_mean,breed_temp_air_CV
1978,6,572,303,a,a,female,gray,1,,,,4,5,1,,4,14.72,130,-3.35,0.38,0,0,,
1978,7,569,200,a,a,male,gray,1,,,,7,2,4,,2,14.72,130,-3.35,0.38,0,0,,
1979,3,568,147,a,a,female,gray,3,4,5,1,4,5,1,12,3,21.6,128,-4.77,0.33,0,0,8.71,0.51
1979,6,572,303,a,a,female,gray,2,4,5,1,4,5,1,40,0,21.6,128,-4.77,0.33,0,0,14.54,0.24
1979,9,577,102,a,a,female,gray,7,4,5,1,4,5,1,42,3,21.6,128,-4.77,0.33,0,0,14.76,0.22
1979,12,582,228,a,a,female,gray,5,4,5,1,4,5,1,18,3,21.6,128,-4.77,0.33,0,0,10.29,0.5
1979,31,602,230,a,a,female,brown,1,12,3,3,11,2,2,13,3,21.6,128,-4.77,0.33,0,0,9.01,0.51
1979,32,566,182,a,a,male,brown,1,9,2,0,10,1,1,12,4,21.6,128,-4.77,0.33,0,0,8.71,0.51
1979,33,568,147,a,a,male,gray,1,,,,7,2,4,12,3,21.6,128,-4.77,0.33,0,0,8.71,0.51
1979,35,603,233,a,a,female,gray,1,5,4,2,5,4,2,18,5,21.6,128,-4.77,0.33,0,0,10.29,0.5
1979,46,606,179,a,a,female,brown,1,12,3,3,11,2,2,8,4,21.6,128,-4.77,0.33,0,0,7.52,0.54
1979,47,582,228,a,a,male,gray,1,5,4,2,5,4,2,18,3,21.6,128,-4.77,0.33,0,0,10.29,0.5
1979,48,580,142,a,a,male,gray,1,5,4,2,5,4,2,20,3,21.6,128,-4.77,0.33,0,0,10.76,0.5
1980,2,567,147,a,a,female,brown,4,13,4,4,13,4,4,12,3,16.1,138,-3.49,0.35,2,3,8.4,0.65
1980,4,570,152,a,a,female,gray,8,7,2,4,7,2,4,0,3,16.1,138,-3.49,0.35,12.3,10,5.49,0.71
1980,7,624,200,a,a,male,gray,3,5,4,2,7,2,4,16,3,16.1,138,-3.49,0.35,2,3,9.48,0.65
1980,9,575,102,a,a,female,gray,8,5,4,2,4,5,1,11,3,16.1,138,-3.49,0.35,2,3,8.1,0.66
1980,16,585,22,a,a,female,brown,1,11,2,2,11,2,2,,3,16.1,138,-3.49,0.35,0,0,,
1980,17,586,63,a,a,female,gray,1,6,3,3,6,3,3,,0,16.1,138,-3.49,0.35,0,0,,
1980,18,587,352,a,a,female,gray,1,6,3,3,6,3,3,,,16.1,138,-3.49,0.35,0,0,,
1980,32,566,182,a,a,male,brown,2,,,,10,1,1,9,2,16.1,138,-3.49,0.35,2,3,7.49,0.68
1980,33,567,147,a,a,male,gray,2,6,3,3,7,2,4,12,3,16.1,138,-3.49,0.35,2,3,8.4,0.65
1980,36,604,352,a,a,female,gray,1,5,4,2,5,4,2,10,2,16.1,138,-3.49,0.35,2,3,7.77,0.67
1980,46,606,206,a,a,female,brown,2,10,1,1,11,2,2,3,0,16.1,138,-3.49,0.35,8.14,7,5.93,0.65
1980,49,609,302,a,a,female,gray,2,6,3,3,6,3,3,1,4,16.1,138,-3.49,0.35,10.89,9,5.6,0.68
1980,57,652,248,a,a,male,brown,1,,,,12,3,3,10,3,16.1,138,-3.49,0.35,2,3,7.77,0.67
1980,63,621,352,a,a,female,gray,1,5,4,2,5,4,2,9,2,16.1,138,-3.49,0.35,2,3,7.49,0.68
1980,64,623,62,a,a,female,brown,1,12,3,3,11,2,2,9,4,16.1,138,-3.49,0.35,2,3,7.49,0.68
1980,65,623,62,a,a,male,gray,1,4,5,1,4,5,1,9,4,16.1,138,-3.49,0.35,2,3,7.49,0.68
1980,66,570,152,a,a,male,brown,1,14,5,5,14,5,5,0,3,16.1,138,-3.49,0.35,12.3,10,5.49,0.71
1980,67,581,115,a,a,male,gray,1,6,3,3,6,3,3,4,4,16.1,138,-3.49,0.35,6.5,6,6.15,0.65
1980,68,575,102,a,a,male,gray,1,5,4,2,6,3,3,11,3,16.1,138,-3.49,0.35,2,3,8.1,0.66
1980,69,624,200,a,a,female,gray,1,6,3,3,6,3,3,16,3,16.1,138,-3.49,0.35,2,3,9.48,0.65
1980,103,652,248,a,a,female,gray,1,,,,6,3,3,10,3,16.1,138,-3.49,0.35,2,3,7.77,0.67
1980,104,657,177,a,a,female,gray,1,5,4,2,6,3,3,14,0,16.1,138,-3.49,0.35,2,3,8.97,0.66
1980,105,660,225,a,a,female,gray,1,7,2,4,7,2,4,20,3,16.1,138,-3.49,0.35,2,2,10.27,0.59
1981,5,571,14,a,a,female,gray,4,6,3,3,6,3,3,6,3,18.06,144,-3.26,0.33,3,8,6.96,0.55
1981,29,599,352,a,a,female,gray,3,7,2,4,6,3,3,,2,18.06,144,-3.26,0.33,0,0,,
1981,52,617,291,a,a,male,gray,3,7,2,4,7,2,4,10,2,18.06,144,-3.26,0.33,1.2,5,7.55,0.53
1981,58,617,291,a,a,female,gray,1,5,4,2,5,4,2,10,2,18.06,144,-3.26,0.33,1.2,5,7.55,0.53
1981,66,661,126,a,a,male,brown,2,14,5,5,14,5,5,10,2,18.06,144,-3.26,0.33,1.2,5,7.55,0.53
1981,71,625,117,a,a,female,brown,1,11,2,2,11,2,2,,2,18.06,144,-3.26,0.33,0,0,,
1981,72,625,117,a,a,male,gray,1,5,4,2,5,4,2,,2,18.06,144,-3.26,0.33,0,0,,
1981,73,571,14,a,a,male,gray,1,7,2,4,8,1,5,6,3,18.06,144,-3.26,0.33,3,8,6.96,0.55
1981,106,661,126,a,a,female,gray,1,6,3,3,6,3,3,10,2,18.06,144,-3.26,0.33,1.2,5,7.55,0.53
1982,5,571,14,a,a,female,gray,5,6,3,3,6,3,3,-7,4,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,7,579,197,a,a,male,gray,5,7,2,4,7,2,4,,0,24.34,146,-3.28,0.33,0,0,,
1982,7,658,219,a,a,male,gray,5,7,2,4,7,2,4,0,4,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,8,573,70,a,a,female,brown,10,11,2,2,10,1,1,10,3,24.34,146,-3.28,0.33,13.3,10,7.78,0.68
1982,9,574,182,a,a,female,gray,10,5,4,2,4,5,1,-1,5,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,10,662,265,a,a,male,brown,9,10,1,1,10,1,1,-12,3,24.34,146,-3.28,0.33,19.44,25,3.78,0.58
1982,21,590,327,a,a,female,gray,6,8,1,5,8,1,5,5,4,24.34,146,-3.28,0.33,13.3,10,6.24,0.67
1982,22,591,65,a,a,female,brown,4,14,5,5,13,4,4,-2,4,24.34,146,-3.28,0.33,12.67,15,4.88,0.67
1982,24,635,23,a,a,male,gray,2,5,4,2,5,4,2,5,4,24.34,146,-3.28,0.33,13.3,10,6.24,0.67
1982,29,598,352,a,a,female,gray,4,6,3,3,6,3,3,0,4,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,32,574,182,a,a,male,brown,4,11,2,2,10,1,1,-1,5,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,33,622,40,a,a,male,gray,4,7,2,4,7,2,4,-7,5,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,34,591,65,a,a,male,gray,4,8,1,5,7,2,4,-2,4,24.34,146,-3.28,0.33,12.67,15,4.88,0.67
1982,37,626,9,a,a,male,gray,1,8,1,5,8,1,5,-7,4,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,38,605,352,a,a,female,brown,1,11,2,2,11,2,2,-1,3,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,39,605,352,a,a,male,gray,1,6,3,3,6,3,3,-1,3,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,40,616,278,a,a,male,gray,1,8,1,5,6,3,3,1,5,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,41,664,173,a,a,male,gray,1,7,2,4,7,2,4,0,3,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,44,618,141,a,a,male,brown,4,10,1,1,10,1,1,1,5,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,47,607,225,a,a,male,gray,4,6,3,3,5,4,2,-1,6,24.34,146,-3.28,0.33,12.86,14,5.06,0.65
1982,54,628,31,a,a,male,brown,2,11,2,2,11,2,2,-4,4,24.34,146,-3.28,0.33,12.82,17,4.63,0.67
1982,57,652,276,a,a,male,brown,3,12,3,3,12,3,3,2,4,24.34,146,-3.28,0.33,13,11,5.65,0.66
1982,58,616,278,a,a,female,gray,2,5,4,2,5,4,2,1,5,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,59,618,141,a,a,female,brown,1,11,2,2,11,2,2,1,5,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,64,622,40,a,a,female,brown,3,,,,11,2,2,-7,5,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,66,661,112,a,a,male,brown,3,14,5,5,14,5,5,-4,4,24.34,146,-3.28,0.33,12.82,17,4.63,0.67
1982,68,573,70,a,a,male,gray,3,7,2,4,6,3,3,10,3,24.34,146,-3.28,0.33,13.3,10,7.78,0.68
1982,70,627,10,a,a,male,gray,3,8,1,5,8,1,5,-3,4,24.34,146,-3.28,0.33,12.56,16,4.7,0.67
1982,73,571,14,a,a,male,gray,2,9,2,6,8,1,5,-7,4,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,74,626,9,a,a,female,gray,1,7,2,4,7,2,4,-7,4,24.34,146,-3.28,0.33,15.4,20,4.46,0.69
1982,75,627,10,a,a,female,gray,1,7,2,4,7,2,4,-3,4,24.34,146,-3.28,0.33,12.56,16,4.7,0.67
1982,76,628,31,a,a,female,brown,1,13,4,4,13,4,4,-4,4,24.34,146,-3.28,0.33,12.82,17,4.63,0.67
1982,77,631,162,a,a,female,gray,1,6,3,3,6,3,3,1,3,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,78,632,263,a,a,female,gray,1,7,2,4,7,2,4,7,4,24.34,146,-3.28,0.33,13.3,10,6.85,0.67
1982,79,590,327,a,a,male,gray,1,4,5,1,4,5,1,5,4,24.34,146,-3.28,0.33,13.3,10,6.24,0.67
1982,80,632,263,a,a,male,gray,1,6,3,3,6,3,3,7,4,24.34,146,-3.28,0.33,13.3,10,6.85,0.67
1982,81,598,352,a,a,male,brown,1,13,4,4,13,4,4,0,4,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,82,633,55,a,a,male,gray,1,5,4,2,6,3,3,8,1,24.34,146,-3.28,0.33,13.3,10,7.17,0.68
1982,103,652,276,a,a,female,gray,3,6,3,3,6,3,3,2,4,24.34,146,-3.28,0.33,13,11,5.65,0.66
1982,104,653,187,a,a,female,gray,3,4,5,1,6,3,3,1,3,24.34,146,-3.28,0.33,12.92,12,5.48,0.65
1982,105,658,219,a,a,female,gray,3,8,1,5,7,2,4,0,4,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1982,106,661,112,a,a,female,gray,2,7,2,4,6,3,3,-4,4,24.34,146,-3.28,0.33,12.82,17,4.63,0.67
1982,107,662,265,a,a,female,gray,1,7,2,4,8,1,5,-12,3,24.34,146,-3.28,0.33,19.44,25,3.78,0.58
1982,108,664,173,a,a,female,brown,1,11,2,2,11,2,2,0,3,24.34,146,-3.28,0.33,13.08,13,5.27,0.64
1983,1,601,188,a,a,male,brown,13,12,3,3,11,2,2,-12,5,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,5,571,12,a,a,female,gray,6,6,3,3,6,3,3,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1983,8,573,70,a,a,female,brown,11,10,1,1,10,1,1,-6,5,7.86,110,-0.52,0.38,10.22,9,6.41,0.59
1983,9,576,91,a,a,female,gray,11,4,5,1,4,5,1,-24,2,7.86,110,-0.52,0.38,10,27,2.22,0.35
1983,10,662,252,a,a,male,brown,10,11,2,2,10,1,1,-21,6,7.86,110,-0.52,0.38,9.88,24,2.99,0.31
1983,22,591,58,a,a,female,brown,5,14,5,5,13,4,4,-14,5,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,30,600,267,a,a,female,gray,2,5,4,2,5,4,2,-4,2,7.86,110,-0.52,0.38,9.43,7,6.84,0.57
1983,31,601,188,a,a,female,brown,5,11,2,2,11,2,2,-12,5,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,33,622,40,a,a,male,gray,5,7,2,4,7,2,4,-5,4,7.86,110,-0.52,0.38,9.75,8,6.61,0.58
1983,34,591,58,a,a,male,gray,5,6,3,3,7,2,4,-14,5,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,40,616,291,a,a,male,gray,2,6,3,3,6,3,3,-12,6,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,41,654,187,a,a,male,gray,2,,,,7,2,4,-12,4,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,43,610,8,a,a,male,gray,3,4,5,1,4,5,1,-15,5,7.86,110,-0.52,0.38,9,18,4.45,0.67
1983,44,666,141,a,a,male,brown,5,10,1,1,10,1,1,-14,4,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,45,645,331,a,a,male,brown,2,11,2,2,11,2,2,-13,4,7.86,110,-0.52,0.38,9.31,16,4.77,0.65
1983,51,611,117,a,a,female,gray,4,6,3,3,6,3,3,-18,5,7.86,110,-0.52,0.38,9.43,21,3.92,0.59
1983,55,614,235,a,a,male,gray,2,5,4,2,5,4,2,-6,1,7.86,110,-0.52,0.38,10.22,9,6.41,0.59
1983,56,615,51,a,a,female,brown,1,,,,12,3,3,1,1,7.86,110,-0.52,0.38,7.5,2,8.2,0.54
1983,58,616,291,a,a,female,gray,3,7,2,4,5,4,2,-12,6,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,60,619,147,a,a,female,gray,2,7,2,4,7,2,4,-27,2,7.86,110,-0.52,0.38,10,30,1.83,0.36
1983,61,659,217,a,a,male,gray,2,5,4,2,6,3,3,,0,7.86,110,-0.52,0.38,0,0,,
1983,64,622,40,a,a,female,brown,4,11,2,2,11,2,2,-5,4,7.86,110,-0.52,0.38,9.75,8,6.61,0.58
1983,66,661,126,a,a,male,brown,4,13,4,4,14,5,5,-21,5,7.86,110,-0.52,0.38,9.88,24,2.99,0.31
1983,68,573,70,a,a,male,gray,4,,,,6,3,3,-6,5,7.86,110,-0.52,0.38,10.22,9,6.41,0.59
1983,73,571,12,a,a,male,gray,3,8,1,5,8,1,5,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1983,78,632,263,a,a,female,gray,2,7,2,4,7,2,4,-14,4,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,80,632,263,a,a,male,gray,2,6,3,3,6,3,3,-14,4,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,82,608,55,a,a,male,gray,2,7,2,4,6,3,3,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1983,83,637,304,a,a,female,brown,2,11,2,2,11,2,2,-16,4,7.86,110,-0.52,0.38,9.11,19,4.32,0.68
1983,84,600,267,a,a,male,gray,2,5,4,2,6,3,3,-4,2,7.86,110,-0.52,0.38,9.43,7,6.84,0.57
1983,85,670,196,a,a,male,gray,2,5,4,2,5,4,2,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1983,86,665,272,a,a,male,gray,1,8,1,5,8,1,5,-19,3,7.86,110,-0.52,0.38,9.59,22,3.67,0.46
1983,87,611,117,a,a,male,gray,1,7,2,4,7,2,4,-18,5,7.86,110,-0.52,0.38,9.43,21,3.92,0.59
1983,88,640,242,a,a,male,gray,1,5,4,2,5,4,2,-13,5,7.86,110,-0.52,0.38,9.31,16,4.77,0.65
1983,89,640,242,a,a,female,gray,1,6,3,3,6,3,3,-13,5,7.86,110,-0.52,0.38,9.31,16,4.77,0.65
1983,90,619,147,a,a,male,gray,1,8,1,5,8,1,5,-27,2,7.86,110,-0.52,0.38,10,30,1.83,0.36
1983,91,642,348,a,a,female,brown,1,11,2,2,11,2,2,-17,4,7.86,110,-0.52,0.38,9.25,20,4.14,0.68
1983,92,643,299,a,a,female,gray,1,5,4,2,5,4,2,-10,3,7.86,110,-0.52,0.38,10.23,13,5.37,0.62
1983,93,643,299,a,a,male,gray,1,5,4,2,5,4,2,-10,3,7.86,110,-0.52,0.38,10.23,13,5.37,0.62
1983,94,642,348,a,a,male,brown,1,14,5,5,14,5,5,-17,4,7.86,110,-0.52,0.38,9.25,20,4.14,0.68
1983,95,645,331,a,a,female,gray,1,6,3,3,6,3,3,-13,4,7.86,110,-0.52,0.38,9.31,16,4.77,0.65
1983,96,649,238,a,a,female,brown,1,14,5,5,14,5,5,-4,3,7.86,110,-0.52,0.38,9.43,7,6.84,0.57
1983,97,649,238,a,a,male,brown,1,14,5,5,14,5,5,-4,3,7.86,110,-0.52,0.38,9.43,7,6.84,0.57
1983,100,615,51,a,a,male,gray,1,5,4,2,5,4,2,1,1,7.86,110,-0.52,0.38,7.5,2,8.2,0.54
1983,104,654,187,a,a,female,gray,4,6,3,3,6,3,3,-12,4,7.86,110,-0.52,0.38,9.6,15,4.93,0.64
1983,105,659,217,a,a,female,gray,4,7,2,4,7,2,4,,0,7.86,110,-0.52,0.38,0,0,,
1983,106,661,126,a,a,female,gray,3,8,1,5,6,3,3,-21,5,7.86,110,-0.52,0.38,9.88,24,2.99,0.31
1983,107,662,252,a,a,female,gray,2,9,2,6,8,1,5,-21,6,7.86,110,-0.52,0.38,9.88,24,2.99,0.31
1983,110,665,272,a,a,female,gray,2,5,4,2,5,4,2,-19,3,7.86,110,-0.52,0.38,9.59,22,3.67,0.46
1983,111,629,301,a,a,male,gray,2,5,4,2,6,3,3,-19,5,7.86,110,-0.52,0.38,9.59,22,3.67,0.46
1983,112,666,141,a,a,female,gray,1,4,5,1,6,3,3,-14,4,7.86,110,-0.52,0.38,9.06,17,4.61,0.67
1983,113,670,196,a,a,female,gray,2,7,2,4,8,1,5,-8,3,7.86,110,-0.52,0.38,11.18,11,5.92,0.62
1984,1,601,202,a,a,male,brown,14,10,1,1,11,2,2,7,2,36.2,135,-2.29,0.35,21.33,6,9.92,0.6
1984,5,571,14,a,a,female,gray,7,6,3,3,6,3,3,21,3,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,13,583,40,a,a,female,gray,4,7,2,4,7,2,4,21,2,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,20,589,89,a,a,female,gray,8,6,3,3,6,3,3,21,2,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,22,591,62,a,a,female,brown,6,13,4,4,13,4,4,11,3,36.2,135,-2.29,0.35,12,2,10.81,0.56
1984,31,601,202,a,a,female,brown,6,,,,11,2,2,7,2,36.2,135,-2.29,0.35,21.33,6,9.92,0.6
1984,33,583,40,a,a,male,gray,6,8,1,5,7,2,4,21,2,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,34,591,62,a,a,male,gray,6,7,2,4,7,2,4,11,3,36.2,135,-2.29,0.35,12,2,10.81,0.56
1984,40,616,291,a,a,male,gray,3,6,3,3,6,3,3,13,2,36.2,135,-2.29,0.35,0,0,11.15,0.53
1984,44,655,173,a,a,male,brown,6,8,3,-1,10,1,1,12,2,36.2,135,-2.29,0.35,10,1,11.03,0.54
1984,50,651,319,a,a,male,gray,6,6,3,3,7,2,4,4,4,36.2,135,-2.29,0.35,28,9,9.13,0.62
1984,56,615,57,a,a,female,brown,2,12,3,3,12,3,3,13,2,36.2,135,-2.29,0.35,0,0,11.15,0.53
1984,58,616,291,a,a,female,gray,4,6,3,3,5,4,2,13,2,36.2,135,-2.29,0.35,0,0,11.15,0.53
1984,66,661,126,a,a,male,brown,5,14,5,5,14,5,5,9,3,36.2,135,-2.29,0.35,16.25,4,10.37,0.58
1984,73,571,14,a,a,male,gray,4,8,1,5,8,1,5,21,3,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,78,632,263,a,a,female,gray,3,6,3,3,7,2,4,23,1,36.2,135,-2.29,0.35,0,0,12.43,0.41
1984,80,632,263,a,a,male,gray,3,6,3,3,6,3,3,23,1,36.2,135,-2.29,0.35,0,0,12.43,0.41
1984,82,608,55,a,a,male,gray,3,6,3,3,6,3,3,19,2,36.2,135,-2.29,0.35,0,0,11.65,0.47
1984,100,615,57,a,a,male,gray,2,4,5,1,5,4,2,13,2,36.2,135,-2.29,0.35,0,0,11.15,0.53
1984,102,651,319,a,a,female,brown,1,12,3,3,12,3,3,4,4,36.2,135,-2.29,0.35,28,9,9.13,0.62
1984,104,655,173,a,a,female,gray,5,6,3,3,6,3,3,12,2,36.2,135,-2.29,0.35,10,1,11.03,0.54
1984,106,661,126,a,a,female,gray,4,5,4,2,6,3,3,9,3,36.2,135,-2.29,0.35,16.25,4,10.37,0.58
1984,109,589,89,a,a,male,gray,3,8,1,5,8,1,5,21,2,36.2,135,-2.29,0.35,0,0,12.07,0.44
1984,113,671,196,a,a,female,gray,3,7,2,4,8,1,5,18,3,36.2,135,-2.29,0.35,0,0,11.53,0.49
1984,116,675,69,a,a,female,gray,1,,,,7,2,4,24,1,36.2,135,-2.29,0.35,0,0,12.58,0.4
1984,122,634,80,a,a,male,brown,1,,,,10,1,1,7,3,36.2,135,-2.29,0.35,21.33,6,9.92,0.6
1984,123,671,196,a,a,male,gray,2,6,3,3,6,3,3,18,3,36.2,135,-2.29,0.35,0,0,11.53,0.49
1984,124,683,352,a,a,female,gray,1,7,2,4,7,2,4,,,36.2,135,-2.29,0.35,0,0,,
1984,125,683,352,a,a,male,brown,1,11,2,2,11,2,2,,,36.2,135,-2.29,0.35,0,0,,
1985,13,583,40,a,a,female,gray,5,7,2,4,7,2,4,14,2,25.57,142,-5.33,0.4,13.38,8,7.55,0.65
1985,22,592,70,a,a,female,brown,7,13,4,4,13,4,4,18,4,25.57,142,-5.33,0.4,4.5,4,8.19,0.58
1985,28,647,261,a,a,male,gray,4,6,3,3,6,3,3,2,4,25.57,142,-5.33,0.4,24.5,20,4.83,0.66
1985,33,583,40,a,a,male,gray,7,9,2,6,7,2,4,14,2,25.57,142,-5.33,0.4,13.38,8,7.55,0.65
1985,40,616,291,a,a,male,gray,4,6,3,3,6,3,3,5,3,25.57,142,-5.33,0.4,22.82,17,5.75,0.68
1985,43,678,8,a,a,male,gray,5,,,,4,5,1,-10,4,25.57,142,-5.33,0.4,30.19,32,2.65,0.79
1985,44,655,187,a,a,male,brown,7,11,2,2,10,1,1,6,2,25.57,142,-5.33,0.4,22.31,16,6.03,0.67
1985,55,614,255,a,a,male,gray,4,6,3,3,5,4,2,12,4,25.57,142,-5.33,0.4,16.8,10,7.16,0.63
1985,58,616,291,a,a,female,gray,5,,,,5,4,2,5,3,25.57,142,-5.33,0.4,22.82,17,5.75,0.68
1985,61,659,219,a,a,male,gray,4,5,4,2,6,3,3,24,2,25.57,142,-5.33,0.4,2.5,2,9.38,0.52
1985,62,620,248,a,a,female,gray,2,6,3,3,6,3,3,17,4,25.57,142,-5.33,0.4,7.2,5,8.04,0.6
1985,66,661,126,a,a,male,brown,6,,,,14,5,5,0,3,25.57,142,-5.33,0.4,25.68,22,4.14,0.65
1985,78,632,263,a,a,female,gray,4,7,2,4,7,2,4,16,3,25.57,142,-5.33,0.4,9,6,7.88,0.62
1985,80,632,263,a,a,male,gray,4,6,3,3,6,3,3,16,3,25.57,142,-5.33,0.4,9,6,7.88,0.62
1985,82,674,68,a,a,male,gray,4,6,3,3,6,3,3,11,4,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,83,636,307,a,a,female,brown,4,,,,11,2,2,11,4,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,84,639,252,a,a,male,gray,4,6,3,3,6,3,3,21,3,25.57,142,-5.33,0.4,2.5,2,8.65,0.55
1985,86,663,272,a,a,male,gray,3,9,2,6,8,1,5,-6,3,25.57,142,-5.33,0.4,28.57,28,3.3,0.73
1985,87,3,117,a,a,male,gray,3,,,,7,2,4,22,2,25.57,142,-5.33,0.4,2.5,2,8.86,0.54
1985,89,639,252,a,a,female,gray,3,6,3,3,6,3,3,21,3,25.57,142,-5.33,0.4,2.5,2,8.65,0.55
1985,100,684,57,a,a,male,gray,3,5,4,2,5,4,2,11,3,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,101,712,182,a,a,male,gray,3,7,2,4,7,2,4,10,2,25.57,142,-5.33,0.4,19.25,12,6.83,0.59
1985,104,655,187,a,a,female,gray,6,6,3,3,6,3,3,6,2,25.57,142,-5.33,0.4,22.31,16,6.03,0.67
1985,105,659,219,a,a,female,gray,6,7,2,4,7,2,4,24,2,25.57,142,-5.33,0.4,2.5,2,9.38,0.52
1985,106,661,126,a,a,female,gray,5,6,3,3,6,3,3,0,3,25.57,142,-5.33,0.4,25.68,22,4.14,0.65
1985,107,663,272,a,a,female,gray,4,8,1,5,8,1,5,-6,3,25.57,142,-5.33,0.4,28.57,28,3.3,0.73
1985,111,636,307,a,a,male,gray,4,6,3,3,6,3,3,11,4,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,113,671,162,a,a,female,gray,4,8,1,5,8,1,5,1,3,25.57,142,-5.33,0.4,25.14,21,4.49,0.65
1985,116,674,68,a,a,female,gray,2,8,1,5,7,2,4,11,4,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,120,620,248,a,a,male,gray,2,5,4,2,5,4,2,17,4,25.57,142,-5.33,0.4,7.2,5,8.04,0.6
1985,121,682,352,a,a,female,brown,2,10,1,1,12,3,3,-3,3,25.57,142,-5.33,0.4,27.2,25,3.59,0.69
1985,122,634,80,a,a,male,brown,2,10,1,1,10,1,1,6,2,25.57,142,-5.33,0.4,22.31,16,6.03,0.67
1985,123,671,162,a,a,male,gray,3,6,3,3,6,3,3,1,3,25.57,142,-5.33,0.4,25.14,21,4.49,0.65
1985,127,711,188,a,a,male,gray,3,7,2,4,7,2,4,9,4,25.57,142,-5.33,0.4,20.31,13,6.65,0.61
1985,128,684,57,a,a,female,brown,2,13,4,4,13,4,4,11,3,25.57,142,-5.33,0.4,18.18,11,7.03,0.65
1985,165,711,188,a,a,female,brown,3,11,2,2,11,2,2,9,4,25.57,142,-5.33,0.4,20.31,13,6.65,0.61
1985,166,712,182,a,a,female,gray,3,7,2,4,7,2,4,10,2,25.57,142,-5.33,0.4,19.25,12,6.83,0.59
1985,167,713,344,a,a,female,brown,3,12,3,3,12,3,3,5,2,25.57,142,-5.33,0.4,22.82,17,5.75,0.68
1985,168,713,344,a,a,male,gray,2,6,3,3,6,3,3,5,2,25.57,142,-5.33,0.4,22.82,17,5.75,0.68
1985,193,3,117,a,a,female,gray,2,5,4,2,5,4,2,22,2,25.57,142,-5.33,0.4,2.5,2,8.86,0.54
1986,13,583,36,a,a,female,gray,6,6,3,3,7,2,4,-29,4,34.49,131,-5.52,0.4,44.35,31,-0.9,0.35
1986,22,592,138,a,a,female,brown,8,11,2,2,13,4,4,-17,6,34.49,131,-5.52,0.4,41.11,19,3.62,0.67
1986,25,594,352,a,a,female,gray,4,7,2,4,7,2,4,,,34.49,131,-5.52,0.4,0,0,,
1986,33,583,36,a,a,male,gray,8,7,2,4,7,2,4,-29,4,34.49,131,-5.52,0.4,44.35,31,-0.9,0.35
1986,66,661,126,a,a,male,brown,7,13,4,4,14,5,5,-12,1,34.49,131,-5.52,0.4,39,14,6.1,0.73
1986,82,633,80,a,a,male,gray,5,6,3,3,6,3,3,-6,2,34.49,131,-5.52,0.4,34,8,8.37,0.56
